"Ion","Pval_no_batch_correction","FDR_Pval_no_batch_correction","Pval_with_batch_correction","FDR_Pval_with_batch_correction"
"449.2641355",2.78676991796229e-81,5.28454147406183e-80,0.571954213130215,0.999959397790101
"449.2873716",2.13229069671143e-08,7.85419306990111e-08,0.913464809887045,0.999959397790101
"451.2460277",1.79553883966872e-16,1.05668492633378e-15,0.868816352774348,0.999959397790101
"452.2779431",9.1001207630515e-05,0.000235001021848779,0.936622866069103,0.999959397790101
"453.1740086",2.34729893382858e-09,9.24474657015565e-09,0.904509655598107,0.999959397790101
"453.2623955",0.000342530059241677,0.000815699489915064,0.94718561983158,0.999959397790101
"454.2932949",0.00462938153521971,0.00911632056166343,0.954097383552375,0.999959397790101
"455.2143658",0.687752780915717,0.739767697119427,0.991327509684148,0.999959397790101
"455.290499",4.13464595443828e-83,8.14207203335538e-82,0.595362582955368,0.999959397790101
"457.2480237",1.10117698009332e-07,3.86166173840946e-07,0.915156279464078,0.999959397790101
"459.1223492",2.68910304504402e-05,7.44227437331101e-05,0.936998410652558,0.999959397790101
"459.2491106",9.13382877888809e-05,0.000235001021848779,0.942430540535231,0.999959397790101
"459.2508398",1.59409348759192e-06,5.03812262745099e-06,0.9231310174087,0.999959397790101
"459.2512174",9.20151947435843e-06,2.69210169764087e-05,0.93363310226075,0.999959397790101
"459.3297655",0.142211909847459,0.196260101999728,0.980245022635497,0.999959397790101
"461.1994334",0.000154832636341858,0.000382967680227205,0.938510595332809,0.999959397790101
"462.2200052",0.165945933639927,0.225369543829291,0.976132461721044,0.999959397790101
"463.3020878",2.32834193840498e-23,1.75310451832845e-22,0.839245873981446,0.999959397790101
"467.1729157",0.043859345449909,0.0706543061621784,0.966520217286948,0.999959397790101
"467.1733845",0.0144108126534505,0.0264456490271206,0.959883429891038,0.999959397790101
"467.2421198",1.59708042386806e-07,5.52503497986789e-07,0.920576761938284,0.999959397790101
"470.2730748",0.184556605409092,0.246075473878789,0.977062859026526,0.999959397790101
"471.2501716",0.173591476484335,0.234508802005223,0.976601307830381,0.999959397790101
"473.2649447",1.79826100632149e-07,6.17925929688995e-07,0.916698374671725,0.999959397790101
"473.2660721",0.0180441687634882,0.0320785222462013,0.966327292229543,0.999959397790101
"473.3455673",5.30068313930789e-05,0.000141351550381544,0.935105360400067,0.999959397790101
"473.3455838",0.0190979360057631,0.0336018667867722,0.966610362170449,0.999959397790101
"474.2596418",0.00209046251967292,0.00438654430357596,0.950041819137383,0.999959397790101
"475.177581",1.17498545358188e-06,3.78360095744604e-06,0.921242488411201,0.999959397790101
"475.1809764",6.22854932527404e-22,4.42919063130598e-21,0.84023490714917,0.999959397790101
"475.2139302",0.0438245122875753,0.0706543061621784,0.966575059635606,0.999959397790101
"475.2141095",2.50582030921925e-06,7.68251496000152e-06,0.924495450220812,0.999959397790101
"477.1961515",0.0908074672958615,0.133986810534528,0.971693838749851,0.999959397790101
"477.2616153",4.01763607117596e-11,1.71419139036841e-10,0.897252908993731,0.999959397790101
"479.2767023",0.00764770959667033,0.0146105496772209,0.96143165668085,0.999959397790101
"480.3086287",0.000106114826381607,0.000270302443320313,0.937436499485369,0.999959397790101
"480.3106071",1.78439305681867e-06,5.53702572782519e-06,0.923267984838574,0.999959397790101
"483.29299",0.87955029083654,0.902464426669957,0.999783368266599,0.999959397790101
"485.1134202",1.75143401225801e-13,8.967342142761e-13,0.88070720423505,0.999959397790101
"485.2659742",0.332198899206795,0.410768674691783,0.982615532423136,0.999959397790101
"485.2660925",0.611084516151373,0.670491046396762,0.989661199992087,0.999959397790101
"486.2738632",0.237540174445807,0.30253872964242,0.984453519858817,0.999959397790101
"488.2755655",0.0151022852038186,0.0275532074024073,0.960005157730709,0.999959397790101
"488.2756869",0.0258368101375469,0.0443907610416912,0.963131343041817,0.999959397790101
"489.1930581",1.6049149286631e-22,1.17388063353644e-21,0.835125845568172,0.999959397790101
"489.1932956",1.07258588254575e-12,5.1807921873908e-12,0.883722320150098,0.999959397790101
"489.2287266",0.000802936752380117,0.0017874070313853,0.945666845879505,0.999959397790101
"489.2288777",0.0122700770449812,0.0227618820544578,0.958925737006271,0.999959397790101
"492.2408322",0.0381987095754186,0.0626850618673535,0.971006970925807,0.999959397790101
"493.3138689",8.32152014670877e-07,2.74878600975154e-06,0.924793712734647,0.999959397790101
"494.3244336",0.0281009700380123,0.0473279495377049,0.96366075670782,0.999959397790101
"494.3246407",0.0481177032881503,0.0765101369053818,0.966996643056891,0.999959397790101
"496.3394281",0.54795666545598,0.622070538167321,0.99332858223026,0.999959397790101
"497.2885885",1.35635025003545e-39,1.33548332311183e-38,0.767006193735654,0.999959397790101
"497.2887359",1.64868641141534e-73,2.55796194740804e-72,0.636201540631472,0.999959397790101
"498.1710242",0.28848744333038,0.359380951302079,0.986174026337867,0.999959397790101
"498.2587646",0.132879274705591,0.185885761336783,0.979617262012169,0.999959397790101
"499.2554918",0.469426829981721,0.546242129433276,0.991462878414813,0.999959397790101
"499.2794889",0.637778369655158,0.693296231981828,0.995320390797449,0.999959397790101
"499.2815376",0.964798841211362,0.970485278389425,0.998140934201681,0.999959397790101
"499.3747283",0.412892907083097,0.489938788606202,0.989900935270925,0.999959397790101
"501.2574956",0.637440456271799,0.693296231981828,0.995329076613323,0.999959397790101
"503.2095276",1.36068296840769e-08,5.08518014470611e-08,0.908465736357099,0.999959397790101
"503.2096413",8.19087634172253e-08,2.9533300612408e-07,0.913627032682863,0.999959397790101
"503.3561578",3.58047164932403e-12,1.69740878190176e-11,0.892907467287392,0.999959397790101
"505.2544612",4.56453684036864e-17,2.7494621909044e-16,0.865098419772654,0.999959397790101
"507.2413878",0.870468897553489,0.898548539410053,0.999959397790101,0.999959397790101
"507.269493",1.05239682349803e-51,1.14644079495955e-50,0.719568795745816,0.999959397790101
"507.2698639",4.25399425045511e-134,1.08902252811651e-131,0.390242047276984,0.999959397790101
"507.2752859",1.58058823111254e-26,1.30525995859617e-25,0.820467288179891,0.999959397790101
"507.3284552",1.79075143547804e-87,4.82560386823556e-86,0.585133434169764,0.999959397790101
"508.3767435",0.398790499264492,0.477057793512663,0.984568493702041,0.999959397790101
"510.2141338",0.0275278867508236,0.0466697947563632,0.968582249190641,0.999959397790101
"510.2148406",0.000131682151494788,0.000328884202757714,0.943086923458279,0.999959397790101
"511.3201785",4.60281981198789e-05,0.000124690145171312,0.934435915975388,0.999959397790101
"513.2970122",0.414342764582979,0.489938788606202,0.989997060692698,0.999959397790101
"513.2970831",0.143454327254054,0.197442514930311,0.979987941353325,0.999959397790101
"515.2337581",0.00629953681919523,0.0122172835281362,0.955523076806692,0.999959397790101
"517.2249108",0.116674972191824,0.165937738228372,0.973247885489616,0.999959397790101
"517.2249523",0.0103681234246884,0.0194449787305511,0.9580337672688,0.999959397790101
"517.3715465",0.000110494831615346,0.000280066107856718,0.942401473705964,0.999959397790101
"517.3715869",0.0726973396191613,0.10915260376836,0.970015334032724,0.999959397790101
"518.2556593",2.43955651636711e-06,7.52441527939734e-06,0.929097359562544,0.999959397790101
"518.2564643",0.0681526198425247,0.103543446170245,0.974634117276989,0.999959397790101
"519.2689729",7.78702565410563e-30,6.75755446593573e-29,0.807818090469342,0.999959397790101
"519.269507",5.0771167263346e-85,1.08311823495138e-83,0.58852402960041,0.999959397790101
"519.2700787",4.0893796554285e-107,2.61720297947424e-105,0.498153471507695,0.999959397790101
"521.2196443",2.92916844019816e-16,1.68509465323759e-15,0.869881278527242,0.999959397790101
"522.352938",0.587131263440435,0.649268265402814,0.98910839638854,0.999959397790101
"524.2702531",0.130576883889332,0.183165382332432,0.974454509609185,0.999959397790101
"524.2730264",0.00329693471543227,0.00661972774235812,0.957184655380416,0.999959397790101
"524.3707141",0.230440211555046,0.295702727609483,0.979081448690985,0.999959397790101
"524.3716189",0.241497016493572,0.306815068101015,0.979495160145554,0.999959397790101
"531.2302218",1.16872564569114e-14,6.29881611151435e-14,0.878185419422294,0.999959397790101
"531.2618335",1.68877949255968e-19,1.06747543233402e-18,0.855947289973778,0.999959397790101
"531.3868943",5.26848110083231e-05,0.000141228393907128,0.934960250371735,0.999959397790101
"532.2718721",0.000713166773834693,0.00160149731668142,0.950113922694158,0.999959397790101
"532.2722035",0.0025527929856881,0.00527242476672872,0.955767287611772,0.999959397790101
"533.2468423",0.709821538449904,0.761904879845599,0.996842788957756,0.999959397790101
"533.2849599",1.40507046675447e-84,2.87758431591315e-83,0.593482941739166,0.999959397790101
"533.2860888",3.56196972809443e-85,7.92925435123629e-84,0.586009408046559,0.999959397790101
"533.3667074",3.92652725768106e-13,1.99047718409179e-12,0.887595798630829,0.999959397790101
"535.2352401",5.84456639437224e-39,5.64607168663884e-38,0.77048347211156,0.999959397790101
"535.3037548",4.1588166186895e-11,1.75976372625539e-10,0.897236485635457,0.999959397790101
"536.2307489",0.341181067544565,0.419915160054849,0.987877531917845,0.999959397790101
"536.2307671",0.686269774097007,0.739726577552985,0.99126006786441,0.999959397790101
"536.2375644",2.60570697711725e-53,2.96471549396452e-52,0.712324787378549,0.999959397790101
"537.1931773",0.919791565189994,0.930698184540073,0.995901247952764,0.999959397790101
"537.3337708",0.518187074150281,0.594869466289112,0.992617075348379,0.999959397790101
"537.3396734",0.00519358133153709,0.0101881748725938,0.959226315994765,0.999959397790101
"538.2454235",0.000542591347222304,0.00124020879365098,0.949350866780082,0.999959397790101
"539.1612048",0.755773559683527,0.800979890198129,0.99264421986264,0.999959397790101
"539.3491141",0.488921495939076,0.565074053997307,0.991919615464254,0.999959397790101
"543.1555623",0.310276920296554,0.385586852407368,0.981965317661303,0.999959397790101
"547.263291",0.0584606547797923,0.0903814961067265,0.973396571522864,0.999959397790101
"547.3013226",5.20215975584723e-88,1.66469112187111e-86,0.579029356160937,0.999959397790101
"547.3824723",1.43246678866391e-20,9.40285892046052e-20,0.850789552456745,0.999959397790101
"549.2432468",0.185944850195128,0.246641873833953,0.982177440845921,0.999959397790101
"549.2507727",4.0491791877276e-93,1.59475364932041e-91,0.561179963449941,0.999959397790101
"549.2510695",4.82232251550894e-101,2.46902912794058e-99,0.52798258530068,0.999959397790101
"549.2586929",0.577986170783112,0.644725314686173,0.988947214901763,0.999959397790101
"550.2457874",0.512940115772139,0.590169301742326,0.992515885475804,0.999959397790101
"550.2458185",0.220985890519278,0.286442470749039,0.983833094411714,0.999959397790101
"551.3492125",0.611561169272047,0.670491046396762,0.994764979969776,0.999959397790101
"551.3563192",2.99922129143684e-30,2.64758845037184e-29,0.808648555636118,0.999959397790101
"552.4025361",0.145926204150702,0.200306210523216,0.979993309154736,0.999959397790101
"553.2567124",0.643730143351854,0.698283545330825,0.990377159059,0.999959397790101
"553.3341659",0.435496544666407,0.511408786397248,0.990590497958616,0.999959397790101
"561.398008",0.288281145982127,0.359380951302079,0.981235906502437,0.999959397790101
"563.2662904",1.02909598732104e-100,4.78997405007611e-99,0.524724543896639,0.999959397790101
"563.5037054",0.000561795172777091,0.0012783961264972,0.943999204064976,0.999959397790101
"564.2617725",0.361896976182247,0.442222558007901,0.988590668752785,0.999959397790101
"564.261998",0.0110204530207173,0.0205180798058445,0.963208854699698,0.999959397790101
"567.3809361",0.114795136017557,0.164021228847796,0.978343563196886,0.999959397790101
"569.2521224",0.0100800243991718,0.0189741635749115,0.958243913733307,0.999959397790101
"569.3017046",1.81203149359143e-77,2.99277459586713e-76,0.619906470144897,0.999959397790101
"569.3020376",3.47003423446076e-66,4.67541454748397e-65,0.655713127730357,0.999959397790101
"575.4133476",0.0159330198845036,0.0286235304591783,0.96048750527933,0.999959397790101
"575.5025398",1.01370459469214e-05,2.94895882092258e-05,0.927915941006161,0.999959397790101
"576.3496399",0.529053218315036,0.604632249502899,0.99287600685731,0.999959397790101
"577.392949",7.98616253066535e-22,5.60125372013789e-21,0.845523639461198,0.999959397790101
"578.2775174",0.0542876713464329,0.0847417308822368,0.972901332398038,0.999959397790101
"578.277876",0.10950958903391,0.157496937037534,0.977883737381059,0.999959397790101
"581.3661137",0.00533924601293626,0.0104339464069594,0.959332174258253,0.999959397790101
"584.2066766",0.0263034040510251,0.0448911429137495,0.968369571318699,0.999959397790101
"589.155185",0.211171789416749,0.275114392319021,0.97826665526187,0.999959397790101
"592.3978574",0.918447419200297,0.930698184540073,0.999034437607736,0.999959397790101
"595.2926051",0.102902182528774,0.149251890806607,0.977529840328417,0.999959397790101
"595.3180726",9.44575501849228e-71,1.38177901984801e-69,0.634122997182759,0.999959397790101
"595.3185151",9.38084412525559e-78,1.60099739737695e-76,0.621198634330031,0.999959397790101
